ticket_id,user_id,date_opened,category,severity,resolution_time_hours
7972,2169,1/26/2024,Access,Low,10
7973,2169,2/26/2024,Access,Medium,47
7974,2170,10/17/2024,Access,Low,31
7975,2170,8/31/2024,Access,Medium,88
7976,2170,12/27/2024,Technical,Low,26
7977,2170,12/24/2024,Access,Medium,99
7978,2170,2/29/2024,Billing,Medium,15
7979,2171,12/17/2024,Access,High,12
7980,2171,10/17/2024,Access,Low,22
7981,2171,7/7/2024,Billing,Low,26
7982,2171,12/6/2024,Access,Medium,30
7983,2171,9/8/2024,Access,Low,1
7984,2172,11/26/2024,Access,Medium,27
7985,2174,5/15/2023,Technical,Medium,103
7986,2174,4/27/2023,Access,Low,5
7987,2174,6/22/2023,Technical,High,43
7988,2174,5/20/2023,Billing,Low,32
7989,2174,6/1/2023,Technical,Low,30
7990,2174,5/24/2023,Billing,Medium,115
7991,2174,6/13/2023,Access,High,11
7992,2174,5/4/2023,Access,High,5
7993,2174,6/15/2023,Billing,Medium,95
7994,2175,8/2/2024,Access,Low,45
7995,2176,1/5/2024,Technical,Medium,106
7996,2176,2/6/2024,Billing,Low,38
7997,2176,3/2/2024,Technical,Medium,77
7998,2176,2/25/2024,Billing,High,9
7999,2176,2/7/2024,Billing,Medium,97
8000,2176,2/10/2024,Billing,Medium,88
8001,2176,2/19/2024,Access,Low,11
8002,2176,2/3/2024,Technical,High,6
8003,2176,2/14/2024,Access,Low,5
8004,2176,2/27/2024,Access,High,29
8005,2176,2/4/2024,Technical,Medium,17
8006,2177,5/1/2024,Technical,Low,45
8007,2177,3/30/2024,Billing,Low,28
8008,2177,2/13/2024,Billing,Low,35
8009,2177,3/19/2024,Access,High,26
8010,2177,4/13/2024,Technical,Medium,118
8011,2177,5/21/2024,Technical,Medium,115
8012,2177,3/27/2024,Billing,Medium,84
8013,2177,5/7/2024,Billing,Medium,55
8014,2177,3/27/2024,Technical,Low,21
8015,2177,3/22/2024,Access,Low,37
8016,2177,4/9/2024,Technical,Low,3
8017,2178,8/31/2024,Technical,Low,8
8018,2178,1/1/2024,Technical,High,51
8019,2179,11/23/2024,Technical,Low,22
8020,2180,11/8/2024,Technical,Low,11
8021,2180,10/19/2024,Billing,Low,17
8022,2180,5/27/2024,Billing,Low,42
8023,2180,10/26/2024,Technical,High,70
8024,2180,5/12/2024,Technical,Low,31
8025,2180,11/27/2024,Technical,Medium,37
8026,2181,4/26/2024,Technical,Medium,52
8027,2181,2/7/2024,Billing,Medium,59
8028,2181,12/5/2023,Billing,Low,33
8029,2181,10/29/2024,Access,Low,26
8030,2181,9/19/2024,Access,Low,13
8031,2182,11/16/2024,Billing,Low,8
8032,2182,12/4/2024,Technical,Low,11
8033,2182,7/4/2024,Technical,Medium,90
8034,2182,12/2/2024,Technical,Medium,105
8035,2182,12/30/2024,Billing,Medium,28
8036,2182,11/26/2024,Access,Low,2
8037,2182,11/27/2024,Billing,Low,30
8038,2182,6/24/2024,Billing,Medium,28
8039,2182,12/5/2024,Technical,Medium,33
8040,2183,6/18/2023,Technical,High,37
8041,2183,9/19/2024,Access,Low,7
8042,2183,9/30/2024,Technical,Medium,57
8043,2183,4/25/2023,Billing,Medium,75
8044,2184,1/21/2024,Access,Low,21
8045,2184,8/15/2023,Technical,High,71
8046,2184,9/1/2023,Access,Low,46
8047,2185,8/11/2024,Access,Low,43
8048,2185,12/24/2024,Technical,Low,41
8049,2185,12/29/2024,Billing,Medium,27
8050,2185,11/15/2024,Technical,Medium,102
8051,2186,10/13/2024,Access,Low,35
8052,2186,10/26/2024,Billing,Low,34
8053,2186,9/7/2024,Technical,High,67
8054,2186,6/30/2024,Billing,High,56
8055,2186,11/12/2024,Access,Low,29
8056,2187,8/11/2024,Technical,Medium,103
8057,2187,3/17/2024,Billing,High,60
8058,2187,2/4/2024,Billing,Medium,82
8059,2188,10/11/2024,Technical,Low,33
8060,2188,9/19/2024,Access,Low,30
8061,2188,10/18/2024,Billing,High,9
8062,2188,11/17/2024,Billing,Low,16
8063,2190,10/13/2023,Billing,Low,27
8064,2190,11/2/2023,Billing,Low,9
8065,2190,10/16/2023,Billing,Medium,38
8066,2190,10/15/2023,Billing,Low,43
8067,2190,10/22/2023,Technical,Medium,111
8068,2190,10/26/2023,Technical,Low,26
8069,2190,10/7/2023,Billing,Low,21
8070,2190,11/5/2023,Technical,High,9
8071,2190,9/26/2023,Billing,High,65
8072,2190,9/15/2023,Access,Medium,36
8073,2191,7/4/2024,Technical,Medium,115
8074,2191,5/17/2024,Technical,Low,41
8075,2191,9/21/2024,Access,Medium,44
8076,2191,7/10/2024,Access,Medium,40
8077,2192,12/9/2024,Billing,High,33
8078,2192,12/6/2024,Billing,Low,32
8079,2192,11/9/2024,Access,Low,33
8080,2192,12/12/2024,Access,Low,9
8081,2192,12/24/2024,Access,Low,36
8082,2192,12/23/2024,Technical,Medium,53
8083,2193,7/12/2024,Access,High,55
8084,2193,7/5/2024,Technical,Medium,88
8085,2193,10/13/2024,Technical,Medium,70
8086,2193,8/27/2024,Access,Medium,13
8087,2193,12/8/2024,Billing,Low,14
8088,2194,8/29/2023,Billing,Medium,45
8089,2194,10/2/2024,Access,Medium,114
8090,2194,10/4/2024,Access,Low,25
8091,2195,10/21/2024,Technical,Low,32
8092,2195,10/28/2024,Billing,Low,21
8093,2195,10/29/2024,Technical,Low,22
8094,2195,10/15/2024,Technical,Medium,117
8095,2195,10/21/2024,Billing,Low,7
8096,2195,10/25/2024,Access,Medium,73
8097,2195,12/9/2024,Billing,High,5
8098,2196,3/22/2024,Access,Medium,113
8099,2197,12/29/2024,Billing,Medium,58
8100,2197,12/20/2024,Billing,High,21
8101,2197,12/26/2024,Technical,High,60
8102,2197,12/28/2024,Access,Medium,13
8103,2198,11/22/2024,Access,Low,36
8104,2199,3/17/2024,Billing,Low,46
8105,2199,11/15/2023,Billing,Low,30
8106,2199,8/6/2023,Billing,Low,46
8107,2199,7/25/2023,Technical,Low,5
8108,2199,5/21/2024,Billing,High,8
8109,2199,5/19/2024,Billing,Low,5
8110,2200,11/14/2024,Billing,Medium,101
8111,2200,10/10/2023,Technical,Low,13
8112,2200,1/29/2024,Billing,Low,45
8113,2201,3/21/2024,Billing,High,30
8114,2201,9/13/2024,Access,Low,37
8115,2201,9/23/2023,Technical,Low,45
8116,2201,3/8/2024,Technical,Low,24
8117,2201,7/19/2024,Technical,Low,17
8118,2202,9/16/2023,Technical,Low,31
8119,2202,8/1/2024,Technical,Low,46
8120,2203,8/10/2024,Technical,High,30
8121,2203,4/21/2024,Billing,Low,17
8122,2203,6/7/2024,Billing,Low,9
8123,2203,8/26/2024,Technical,High,28
8124,2204,3/4/2024,Billing,Low,10
8125,2204,7/30/2023,Billing,Medium,68
8126,2204,8/28/2024,Access,Low,34
8127,2204,8/25/2024,Technical,Low,36
8128,2204,9/3/2024,Technical,Low,31
8129,2204,8/2/2024,Billing,Low,45
8130,2204,8/14/2024,Technical,Low,11
8131,2204,9/11/2024,Billing,High,33
8132,2204,4/27/2024,Technical,Medium,41
8133,2204,7/11/2024,Billing,Medium,98
8134,2204,12/28/2023,Billing,Low,35
8135,2205,12/2/2024,Billing,Low,4
8136,2205,11/9/2024,Technical,High,12
8137,2206,12/20/2023,Technical,Low,40
8138,2206,7/30/2024,Technical,Medium,109
8139,2207,12/6/2024,Access,Medium,52
8140,2207,11/3/2024,Technical,Low,32
8141,2207,12/22/2024,Billing,High,31
8142,2207,11/30/2024,Technical,Low,24
8143,2207,12/15/2024,Access,High,58
8144,2207,11/21/2024,Billing,Low,32
8145,2207,11/15/2024,Technical,Medium,76
8146,2208,2/15/2024,Billing,Medium,91
8147,2208,9/12/2024,Billing,Low,11
8148,2208,12/23/2023,Technical,Medium,30
8149,2208,8/22/2024,Billing,Low,7
8150,2208,2/6/2024,Billing,High,14
8151,2208,5/5/2024,Billing,Medium,34
8152,2208,7/17/2024,Access,Low,18
8153,2208,2/1/2024,Access,Medium,69
8154,2208,5/24/2024,Billing,Medium,86
8155,2209,11/2/2024,Billing,Medium,82
8156,2209,11/24/2024,Billing,Low,18
8157,2209,11/17/2024,Billing,Medium,66
8158,2209,12/30/2024,Billing,Medium,95
8159,2210,5/9/2024,Billing,Medium,119
8160,2210,6/23/2024,Access,Low,29
8161,2212,5/10/2024,Technical,Low,21
8162,2212,12/18/2024,Billing,Medium,51
8163,2212,3/6/2024,Access,Medium,32
8164,2212,4/26/2023,Access,Medium,69
8165,2212,12/29/2023,Access,Medium,117
8166,2213,9/29/2024,Technical,Medium,82
8167,2213,11/29/2024,Technical,Medium,61
8168,2214,9/3/2024,Billing,Medium,60
8169,2214,9/28/2024,Billing,Low,38
8170,2214,7/18/2024,Technical,Low,11
8171,2214,9/15/2024,Technical,Low,20
8172,2214,10/5/2024,Technical,Low,30
8173,2214,8/23/2024,Technical,Low,47
8174,2214,9/21/2024,Billing,Low,43
8175,2216,7/24/2024,Access,High,67
8176,2216,2/11/2024,Access,Medium,50
8177,2217,12/15/2023,Technical,Low,8
8178,2217,9/15/2023,Billing,Low,18
8179,2217,11/29/2023,Access,Low,7
8180,2218,12/30/2024,Billing,Medium,41
8181,2219,12/29/2024,Access,Low,11
8182,2220,11/2/2024,Billing,Medium,53
8183,2220,12/28/2024,Technical,Low,23
8184,2220,12/4/2024,Technical,High,15
8185,2220,12/30/2024,Technical,Low,19
8186,2220,12/22/2024,Billing,High,37
8187,2220,12/22/2024,Technical,Medium,117
8188,2220,12/28/2024,Access,Medium,24
8189,2220,12/14/2024,Access,Low,2
8190,2220,12/12/2024,Technical,Low,31
8191,2220,11/4/2024,Billing,Low,13
8192,2220,12/28/2024,Billing,Medium,29
8193,2221,11/30/2024,Access,Low,8
8194,2221,10/27/2024,Billing,Low,19
8195,2222,12/26/2024,Billing,Low,27
8196,2222,6/22/2024,Access,Low,23
8197,2223,11/22/2024,Access,Low,24
8198,2223,3/19/2024,Billing,Low,40
8199,2223,11/13/2024,Technical,Low,12
8200,2223,11/8/2024,Technical,Low,33
8201,2223,12/6/2024,Billing,Low,31
8202,2223,12/16/2024,Technical,Low,5
8203,2223,1/12/2024,Billing,Medium,84
8204,2224,7/9/2024,Billing,Low,10
8205,2224,10/14/2024,Access,Low,15
8206,2225,1/9/2024,Billing,Low,40
8207,2226,5/20/2024,Access,Low,28
8208,2227,12/26/2023,Technical,Low,28
8209,2227,12/13/2023,Billing,Medium,28
8210,2227,11/26/2023,Billing,Low,41
8211,2227,11/7/2023,Access,Low,27
8212,2228,5/5/2024,Access,Medium,62
8213,2228,11/5/2023,Technical,Low,33
8214,2228,9/4/2023,Technical,Low,41
8215,2228,1/1/2024,Billing,Low,8
8216,2229,11/18/2023,Technical,Low,25
8217,2229,5/14/2024,Technical,Medium,85
8218,2229,12/22/2023,Technical,Low,16
8219,2230,12/18/2024,Billing,Medium,103
8220,2231,8/7/2023,Access,High,50
8221,2231,8/21/2024,Technical,Low,46
8222,2232,11/14/2024,Billing,Low,6
8223,2232,12/23/2024,Technical,Low,13
8224,2232,9/30/2024,Billing,Low,10
8225,2232,10/3/2024,Access,High,42
8226,2232,10/13/2024,Billing,Medium,24
8227,2233,8/19/2024,Technical,Medium,68
8228,2233,12/15/2024,Access,High,57
8229,2233,12/6/2024,Billing,Low,12
8230,2233,11/11/2024,Billing,Medium,82
8231,2233,11/4/2024,Technical,Low,17
8232,2233,11/15/2024,Billing,Low,43
8233,2233,11/20/2024,Technical,Low,33
8234,2233,11/3/2024,Billing,Low,38
8235,2233,11/24/2024,Billing,Low,10
8236,2234,8/28/2024,Access,Low,20
8237,2234,9/7/2024,Billing,Low,38
8238,2234,9/11/2024,Access,Low,3
8239,2235,1/21/2024,Billing,Low,42
8240,2235,9/14/2024,Billing,Medium,111
8241,2235,7/9/2024,Access,Low,40
8242,2235,6/20/2024,Access,Low,45
8243,2236,10/16/2024,Technical,High,18
8244,2236,12/22/2024,Technical,Medium,75
8245,2236,7/24/2024,Billing,Low,33
8246,2236,11/2/2024,Billing,Medium,102
8247,2236,12/3/2024,Technical,Medium,65
8248,2236,12/18/2024,Technical,Low,31
8249,2236,11/13/2024,Billing,Medium,38
8250,2236,5/28/2024,Billing,Medium,113
8251,2237,11/8/2024,Technical,Medium,85
8252,2237,12/17/2024,Billing,Medium,35
8253,2237,11/4/2024,Access,Low,7
8254,2237,11/10/2024,Billing,Low,32
8255,2237,12/7/2024,Billing,Low,47
8256,2237,12/29/2024,Technical,Medium,22
8257,2237,11/28/2024,Access,Medium,103
8258,2237,12/22/2024,Billing,Medium,35
8259,2237,11/8/2024,Technical,High,61
8260,2238,4/27/2024,Billing,Medium,77
8261,2238,11/5/2023,Technical,Medium,34
8262,2238,3/19/2024,Access,Low,42
8263,2238,6/11/2023,Billing,Medium,51
8264,2239,12/22/2024,Billing,High,4
8265,2239,10/3/2024,Access,Low,40
8266,2240,11/12/2023,Technical,Medium,27
8267,2240,8/8/2023,Access,Medium,68
8268,2240,8/22/2023,Technical,Low,43
8269,2240,11/17/2023,Access,Low,14
8270,2240,2/7/2024,Technical,Low,42
8271,2241,8/6/2023,Billing,Low,26
8272,2241,7/18/2023,Technical,Medium,116
8273,2241,7/20/2023,Billing,Medium,104
8274,2241,7/3/2023,Technical,Medium,55
8275,2241,7/11/2023,Technical,Low,22
8276,2241,6/16/2023,Billing,High,20
8277,2241,4/10/2023,Technical,Medium,23
8278,2242,2/28/2024,Billing,Medium,92
8279,2242,1/18/2024,Access,High,4
8280,2242,12/23/2023,Access,Medium,70
8281,2242,6/17/2024,Access,Low,39
8282,2243,4/9/2024,Access,Low,33
8283,2243,3/22/2024,Access,Low,13
8284,2243,2/21/2024,Access,Medium,52
8285,2243,10/16/2024,Billing,Low,43
8286,2244,11/14/2024,Access,Low,41
8287,2244,8/23/2024,Access,Medium,90
8288,2244,5/15/2024,Access,Low,28
8289,2244,6/24/2024,Access,Low,24
8290,2244,6/1/2024,Technical,Low,15
8291,2245,6/30/2024,Access,Medium,39
8292,2245,12/7/2024,Billing,Low,4
8293,2245,10/31/2024,Billing,Low,29
8294,2246,12/24/2024,Billing,High,57
8295,2246,12/19/2024,Billing,High,44
8296,2246,12/18/2024,Billing,Low,40
8297,2246,12/4/2024,Billing,Low,19
8298,2246,3/26/2024,Technical,Medium,116
8299,2246,10/22/2024,Technical,Low,36
8300,2246,12/1/2024,Technical,Medium,41
8301,2246,11/20/2024,Access,Low,24
8302,2246,12/26/2024,Billing,Low,6
8303,2246,12/16/2024,Technical,Low,42
8304,2246,4/25/2024,Billing,Low,16
8305,2247,7/2/2024,Technical,Medium,77
8306,2247,3/17/2024,Access,High,4
8307,2247,3/28/2024,Access,Low,8
8308,2248,10/27/2024,Technical,Medium,44
8309,2248,8/13/2024,Technical,Medium,27
8310,2248,9/4/2024,Access,Low,44
8311,2249,7/21/2023,Billing,Medium,72
8312,2249,11/22/2024,Technical,High,29
8313,2249,10/13/2023,Technical,High,37
8314,2250,3/4/2024,Technical,Low,26
8315,2250,6/21/2024,Access,Medium,80
8316,2250,8/19/2023,Technical,Medium,114
8317,2250,5/31/2024,Technical,Medium,76
8318,2250,8/11/2023,Billing,High,35
8319,2250,4/16/2024,Technical,Medium,99
8320,2251,12/3/2024,Billing,Medium,119
8321,2251,12/1/2024,Billing,Low,24
8322,2251,12/5/2024,Billing,Low,34
8323,2251,5/18/2024,Technical,High,21
8324,2251,12/1/2024,Technical,Medium,62
8325,2251,11/24/2024,Billing,Medium,61
8326,2253,4/15/2023,Access,High,26
8327,2254,5/21/2024,Billing,Low,1
8328,2254,11/11/2024,Billing,Medium,119
8329,2254,6/18/2024,Billing,Low,20
8330,2254,12/11/2024,Billing,Low,43
8331,2254,8/25/2024,Technical,High,64
8332,2254,11/8/2024,Technical,Medium,23
8333,2254,11/13/2024,Billing,Medium,115
8334,2254,11/9/2024,Technical,Low,29
8335,2254,9/30/2024,Technical,Medium,37
8336,2256,12/19/2024,Billing,High,28
8337,2256,12/7/2024,Billing,Low,43
8338,2257,10/19/2024,Billing,Medium,34
8339,2257,12/29/2024,Billing,Medium,104
8340,2257,12/16/2024,Billing,Medium,99
8341,2257,11/16/2024,Access,Low,2
8342,2258,4/20/2024,Technical,Low,33
8343,2258,9/2/2024,Billing,Low,27
8344,2258,12/4/2024,Access,Medium,83
8345,2259,12/15/2024,Technical,High,20
8346,2259,7/20/2023,Technical,High,41
8347,2259,8/21/2023,Access,Low,5
8348,2259,12/24/2024,Billing,Low,45
8349,2260,7/21/2024,Billing,Medium,36
8350,2260,11/30/2024,Access,Low,26
8351,2260,9/11/2024,Access,Medium,85
8352,2260,9/5/2024,Access,Low,10
8353,2260,9/28/2024,Billing,Medium,119
8354,2261,11/7/2024,Access,Low,27
8355,2261,12/24/2024,Access,Medium,17
8356,2261,10/17/2024,Technical,Low,33
8357,2261,10/29/2024,Billing,Low,26
8358,2262,12/21/2024,Billing,Low,24
8359,2262,10/17/2024,Billing,High,52
8360,2262,11/22/2024,Technical,Low,44
8361,2262,12/14/2024,Billing,Medium,73
8362,2262,12/20/2024,Billing,Low,18
8363,2262,12/23/2024,Billing,Low,40
8364,2262,12/4/2024,Billing,High,5
8365,2263,7/15/2024,Technical,Low,32
8366,2263,1/11/2024,Access,Medium,20
8367,2264,8/5/2024,Billing,Low,19
8368,2264,12/12/2024,Billing,Low,30
8369,2264,8/30/2023,Billing,Low,3
8370,2264,12/18/2024,Technical,Low,31
8371,2264,11/14/2023,Billing,Medium,79
8372,2264,5/10/2024,Technical,Low,11
8373,2264,11/21/2024,Billing,Low,41
8374,2266,9/3/2024,Technical,High,63
8375,2266,9/14/2024,Technical,Low,30
8376,2267,10/3/2023,Technical,Medium,96
8377,2268,10/15/2024,Access,Low,31
8378,2268,12/27/2023,Billing,Low,44
8379,2268,6/28/2024,Technical,Medium,16
8380,2268,8/31/2023,Technical,Medium,61
8381,2269,12/25/2024,Technical,Medium,79
8382,2269,9/2/2024,Technical,Medium,28
8383,2269,7/15/2024,Technical,Medium,65
8384,2270,9/25/2024,Billing,Low,20
8385,2270,9/26/2023,Access,Low,22
8386,2270,11/19/2024,Billing,Medium,76
8387,2270,10/23/2023,Technical,Low,5
8388,2271,7/18/2024,Technical,Medium,101
8389,2271,12/2/2024,Technical,Low,10
8390,2271,5/10/2024,Technical,Medium,41
8391,2271,11/2/2024,Technical,Medium,88
8392,2271,4/3/2024,Access,Medium,43
8393,2272,3/29/2024,Technical,Low,38
8394,2272,4/12/2024,Billing,Low,27
8395,2272,7/8/2023,Technical,Medium,46
8396,2272,2/27/2024,Technical,High,62
8397,2272,4/9/2024,Technical,Low,43
8398,2272,3/31/2024,Billing,Medium,58
8399,2272,3/15/2024,Technical,Low,19
8400,2272,3/28/2024,Billing,Low,27
8401,2272,7/30/2023,Technical,Low,9
8402,2272,12/2/2023,Access,Low,35
8403,2272,2/25/2024,Billing,Low,20
8404,2273,10/11/2023,Billing,High,26
8405,2273,7/13/2024,Technical,Medium,30
8406,2273,3/31/2024,Billing,Low,32
8407,2273,9/24/2024,Access,Low,31
8408,2274,9/29/2024,Billing,Medium,65
8409,2275,12/29/2024,Access,Low,37
8410,2275,12/30/2024,Technical,Medium,101
8411,2275,12/28/2024,Technical,Low,27
8412,2275,12/30/2024,Billing,Medium,70
8413,2276,11/1/2023,Billing,Low,44
8414,2276,1/18/2024,Technical,Low,45
8415,2276,12/6/2023,Access,Low,41
8416,2276,12/31/2023,Technical,Low,5
8417,2276,1/22/2024,Access,Low,26
8418,2276,2/11/2024,Access,Low,31
8419,2276,2/9/2024,Billing,Medium,86
8420,2276,1/11/2024,Technical,High,63
8421,2276,2/15/2024,Access,Medium,118
8422,2276,1/18/2024,Billing,Low,42
8423,2277,3/26/2024,Technical,Medium,41
8424,2278,7/2/2024,Technical,High,61
8425,2279,12/21/2024,Technical,Low,22
8426,2279,12/1/2024,Access,Medium,74
8427,2280,7/21/2024,Access,Medium,38
8428,2280,4/1/2024,Technical,Medium,93
8429,2280,12/27/2024,Technical,High,65
8430,2280,9/21/2023,Billing,Low,42
8431,2280,4/4/2023,Technical,Low,16
8432,2281,8/24/2024,Billing,Medium,31
8433,2281,5/22/2024,Billing,Low,26
8434,2282,11/5/2023,Access,High,27
8435,2282,8/29/2024,Technical,Low,34
8436,2283,12/7/2024,Access,Low,40
8437,2283,12/17/2024,Access,Medium,91
8438,2283,10/22/2024,Billing,Low,18
8439,2284,8/17/2024,Billing,Low,29
8440,2284,8/23/2024,Access,Low,32
8441,2284,10/27/2024,Billing,Medium,47
8442,2284,10/28/2024,Billing,Low,5
8443,2285,12/23/2023,Technical,High,26
8444,2285,10/22/2023,Technical,Low,45
8445,2285,11/14/2023,Access,Medium,61
8446,2285,10/30/2023,Technical,Medium,85
8447,2285,1/3/2024,Technical,Low,5
8448,2286,5/9/2023,Technical,Low,4
8449,2286,5/13/2023,Technical,Low,22
8450,2286,6/3/2023,Technical,Medium,91
8451,2286,6/1/2023,Billing,Low,24
8452,2286,5/17/2023,Technical,Low,1
8453,2286,5/21/2023,Access,High,45
8454,2286,5/9/2023,Technical,Low,28
8455,2287,11/14/2024,Technical,Medium,86
8456,2287,10/27/2024,Access,Medium,35
8457,2287,12/17/2024,Technical,Medium,21
8458,2287,11/22/2024,Technical,Medium,74
8459,2288,1/8/2024,Access,Low,45
8460,2288,3/5/2024,Technical,Medium,39
8461,2288,6/11/2024,Technical,Medium,70
8462,2288,11/12/2024,Billing,Low,41
8463,2288,7/19/2024,Access,Low,20
8464,2289,12/24/2024,Technical,Low,8
8465,2289,10/26/2024,Billing,Low,36
8466,2289,12/5/2024,Technical,Low,47
8467,2289,11/30/2024,Technical,Low,44
8468,2289,12/12/2024,Billing,High,60
8469,2289,11/23/2024,Billing,Medium,45
8470,2289,12/23/2024,Technical,Medium,12
8471,2289,11/22/2024,Technical,Low,33
8472,2289,12/27/2024,Billing,High,67
8473,2290,12/29/2024,Access,Medium,100
8474,2291,11/21/2024,Billing,Low,16
8475,2291,12/3/2024,Access,Low,23
8476,2291,1/10/2024,Access,Low,46
8477,2292,12/8/2024,Technical,Low,41
8478,2292,12/17/2024,Billing,Low,12
8479,2292,12/20/2024,Technical,High,8
8480,2292,11/9/2024,Access,Low,7
8481,2292,9/8/2024,Access,Low,45
8482,2294,6/20/2024,Access,Low,9
8483,2294,10/21/2024,Technical,Low,31
8484,2294,12/26/2024,Billing,Low,16
8485,2295,11/22/2024,Access,Medium,94
8486,2295,11/14/2024,Technical,Low,32
8487,2295,11/30/2024,Technical,Medium,42
8488,2295,12/24/2024,Billing,Low,34
8489,2295,12/14/2024,Billing,Low,22
8490,2295,12/14/2024,Billing,Low,41
8491,2295,11/11/2024,Billing,High,32
8492,2295,12/28/2024,Billing,Low,44
8493,2295,10/19/2024,Technical,Low,2
8494,2295,11/23/2024,Technical,Medium,118
8495,2295,10/30/2024,Access,Low,21
8496,2296,12/25/2024,Billing,High,54
8497,2297,7/12/2023,Billing,Low,17
8498,2297,7/21/2023,Billing,Medium,40
8499,2297,7/16/2023,Technical,Low,24
8500,2297,6/25/2023,Technical,Medium,72
8501,2298,2/12/2024,Billing,Low,7
8502,2298,8/19/2023,Technical,Medium,104
8503,2298,3/6/2024,Technical,Medium,21
8504,2298,8/26/2023,Technical,Low,28
8505,2298,2/24/2024,Billing,High,32
8506,2298,2/9/2024,Technical,High,58
8507,2298,10/31/2023,Technical,Low,39
8508,2298,3/1/2024,Billing,Medium,42
8509,2298,3/7/2024,Access,Medium,49
8510,2298,3/14/2024,Billing,High,54
8511,2298,3/6/2024,Technical,Low,34
8512,2299,11/2/2024,Billing,Medium,82
8513,2299,12/6/2024,Billing,Low,26
8514,2299,11/19/2024,Technical,Medium,12
8515,2299,12/15/2024,Billing,Medium,52
8516,2299,11/13/2024,Technical,Low,2
8517,2299,11/23/2024,Technical,Low,14
8518,2300,10/4/2024,Technical,High,12
8519,2300,10/13/2024,Technical,Low,33
8520,2300,11/2/2024,Billing,Low,33
8521,2300,10/7/2024,Access,Medium,42
8522,2303,12/30/2024,Technical,Medium,36
8523,2303,8/17/2024,Technical,Medium,84
8524,2303,12/26/2024,Technical,Low,44
8525,2303,12/5/2024,Technical,Low,43
8526,2303,8/6/2024,Billing,High,38
8527,2303,11/28/2024,Billing,Low,32
8528,2303,9/14/2024,Technical,Medium,65
8529,2303,11/10/2024,Access,Low,31
8530,2304,8/26/2023,Access,Low,46
8531,2304,11/6/2023,Technical,Medium,53
8532,2304,11/18/2023,Technical,High,58
8533,2304,9/23/2023,Billing,Low,37
8534,2304,11/13/2023,Access,Low,15
8535,2304,10/3/2023,Technical,Low,4
8536,2304,10/31/2023,Technical,Low,36
8537,2305,7/16/2023,Access,Low,28
8538,2305,10/27/2023,Technical,Low,26
8539,2305,4/18/2023,Access,Medium,107
8540,2305,7/4/2023,Billing,Low,12
8541,2305,9/12/2023,Technical,Low,23
8542,2305,9/8/2023,Technical,Medium,23
8543,2305,9/20/2023,Access,Low,43
8544,2305,10/28/2023,Billing,Low,24
8545,2305,9/27/2023,Technical,Low,12
8546,2305,9/21/2023,Technical,Medium,96
8547,2305,3/20/2023,Access,Low,35
8548,2306,6/11/2023,Technical,Low,37
8549,2306,9/7/2024,Access,Medium,53
8550,2306,12/28/2024,Access,Low,17
8551,2306,11/24/2024,Technical,High,53
8552,2307,7/4/2024,Technical,High,9
8553,2307,6/7/2024,Technical,Low,43
8554,2308,11/12/2024,Access,Low,26
8555,2310,2/26/2024,Billing,Medium,60
8556,2311,12/30/2024,Technical,Medium,94
8557,2312,12/18/2024,Billing,Low,19
8558,2312,4/27/2024,Technical,Low,25
8559,2312,11/12/2024,Technical,Low,12
8560,2312,7/20/2024,Billing,Low,10
8561,2312,12/19/2024,Technical,Low,4
8562,2312,11/11/2024,Technical,Low,14
8563,2312,12/11/2024,Billing,High,42
8564,2313,9/11/2024,Technical,Medium,84
8565,2313,9/28/2024,Billing,Low,34
8566,2313,9/4/2024,Technical,High,62
8567,2313,10/1/2024,Technical,Low,30
8568,2313,10/2/2024,Billing,Low,22
8569,2314,12/3/2024,Technical,Low,9
8570,2314,12/6/2024,Access,Low,2
8571,2315,9/26/2024,Billing,Medium,104
8572,2315,12/30/2024,Technical,Low,35
8573,2315,9/28/2024,Technical,Medium,87
8574,2315,11/18/2024,Technical,Low,43
8575,2315,10/9/2024,Access,Medium,104
8576,2316,12/4/2024,Access,Medium,61
8577,2316,12/12/2024,Access,Low,36
8578,2316,11/25/2024,Billing,Medium,26
8579,2316,12/3/2024,Technical,Low,26
8580,2317,10/7/2023,Billing,High,56
8581,2317,9/16/2023,Access,Medium,25
8582,2317,10/10/2023,Billing,Low,1
8583,2317,5/25/2023,Billing,Medium,80
8584,2317,10/12/2023,Billing,Low,36
8585,2318,9/18/2024,Billing,Medium,87
8586,2319,9/27/2024,Technical,Low,15
8587,2319,10/6/2024,Access,Low,25
8588,2319,10/22/2024,Billing,Low,36
8589,2319,10/6/2024,Access,Low,32
8590,2319,10/31/2024,Billing,Low,5
8591,2320,8/26/2024,Technical,High,30
8592,2322,12/29/2024,Access,Medium,86
8593,2322,11/26/2024,Technical,Low,4
8594,2322,11/9/2024,Technical,High,9
8595,2322,12/20/2024,Technical,Medium,80
8596,2323,6/13/2024,Access,Low,15
8597,2323,1/13/2024,Access,Low,26
8598,2324,7/27/2024,Billing,High,38
8599,2324,12/15/2024,Technical,Medium,114
8600,2324,11/9/2024,Billing,High,32
8601,2324,11/8/2024,Technical,Medium,21
8602,2324,12/1/2024,Access,Low,28
8603,2324,11/2/2024,Billing,Medium,21
8604,2324,12/19/2024,Billing,Medium,80
8605,2324,8/16/2024,Billing,High,11
8606,2324,11/4/2024,Billing,Low,29
8607,2325,5/14/2024,Access,Low,36
