transaction_id,user_id,payment_date,amount,status
20202,1805,2/24/2024,14.99,Success
20203,1805,3/25/2024,14.99,Success
20204,1805,4/24/2024,14.99,Success
20205,1805,5/24/2024,14.99,Success
20206,1805,6/23/2024,14.99,Success
20207,1805,7/23/2024,14.99,Success
20208,1805,8/22/2024,14.99,Success
20209,1805,9/21/2024,14.99,Success
20210,1805,10/21/2024,14.99,Success
20211,1805,11/20/2024,14.99,Success
20212,1805,12/20/2024,14.99,Success
20213,1806,9/11/2024,29.99,Success
20214,1806,10/11/2024,29.99,Success
20215,1806,11/10/2024,29.99,Success
20216,1806,12/10/2024,29.99,Success
20217,1807,5/2/2024,14.99,Success
20218,1807,6/1/2024,14.99,Success
20219,1807,7/1/2024,14.99,Success
20220,1807,7/31/2024,14.99,Success
20221,1807,8/30/2024,14.99,Success
20222,1807,9/29/2024,14.99,Success
20223,1807,10/29/2024,14.99,Success
20224,1807,11/28/2024,14.99,Success
20225,1807,12/28/2024,14.99,Success
20226,1808,5/28/2024,14.99,Success
20227,1808,6/27/2024,14.99,Success
20228,1808,7/27/2024,14.99,Success
20229,1808,8/26/2024,14.99,Success
20230,1808,9/25/2024,14.99,Success
20231,1808,10/25/2024,14.99,Success
20232,1808,11/24/2024,14.99,Success
20233,1808,12/24/2024,14.99,Success
20234,1809,6/4/2023,14.99,Success
20235,1809,7/4/2023,14.99,Success
20236,1809,8/3/2023,14.99,Success
20237,1809,9/2/2023,14.99,Success
20238,1809,10/2/2023,14.99,Success
20239,1809,11/1/2023,14.99,Success
20240,1809,12/1/2023,14.99,Success
20241,1809,12/31/2023,14.99,Success
20242,1809,1/30/2024,14.99,Success
20243,1809,2/29/2024,14.99,Success
20244,1809,3/30/2024,14.99,Success
20245,1809,4/29/2024,14.99,Success
20246,1809,5/29/2024,14.99,Success
20247,1809,6/28/2024,14.99,Success
20248,1809,7/28/2024,14.99,Success
20249,1809,8/27/2024,14.99,Success
20250,1809,9/26/2024,14.99,Success
20251,1809,10/26/2024,14.99,Success
20252,1809,11/25/2024,14.99,Success
20253,1809,12/25/2024,14.99,Success
20254,1810,3/5/2023,49.99,Success
20255,1810,4/4/2023,49.99,Success
20256,1810,5/4/2023,49.99,Success
20257,1810,6/3/2023,49.99,Success
20258,1810,7/3/2023,49.99,Success
20259,1810,8/2/2023,49.99,Success
20260,1810,9/1/2023,49.99,Success
20261,1810,10/1/2023,49.99,Success
20262,1810,10/31/2023,49.99,Success
20263,1810,11/30/2023,49.99,Success
20264,1810,12/30/2023,49.99,Failed
20265,1810,1/29/2024,49.99,Success
20266,1810,2/28/2024,49.99,Success
20267,1810,3/29/2024,49.99,Success
20268,1810,4/28/2024,49.99,Success
20269,1810,5/28/2024,49.99,Success
20270,1810,6/27/2024,49.99,Success
20271,1810,7/27/2024,49.99,Success
20272,1810,8/26/2024,49.99,Success
20273,1810,9/25/2024,49.99,Success
20274,1810,10/25/2024,49.99,Failed
20275,1810,11/24/2024,49.99,Success
20276,1810,12/24/2024,49.99,Success
20277,1811,4/6/2024,29.99,Success
20278,1811,5/6/2024,29.99,Success
20279,1811,6/5/2024,29.99,Success
20280,1811,7/5/2024,29.99,Success
20281,1811,8/4/2024,29.99,Success
20282,1811,9/3/2024,29.99,Success
20283,1811,10/3/2024,29.99,Success
20284,1811,11/2/2024,29.99,Success
20285,1811,12/2/2024,29.99,Success
20286,1812,4/16/2023,14.99,Success
20287,1812,5/16/2023,14.99,Success
20288,1812,6/15/2023,14.99,Success
20289,1812,7/15/2023,14.99,Success
20290,1812,8/14/2023,14.99,Success
20291,1812,9/13/2023,14.99,Success
20292,1812,10/13/2023,14.99,Success
20293,1812,11/12/2023,14.99,Success
20294,1812,12/12/2023,14.99,Success
20295,1812,1/11/2024,14.99,Success
20296,1812,2/10/2024,14.99,Success
20297,1812,3/11/2024,14.99,Success
20298,1812,4/10/2024,14.99,Success
20299,1812,5/10/2024,14.99,Success
20300,1812,6/9/2024,14.99,Failed
20301,1812,7/9/2024,14.99,Success
20302,1812,8/8/2024,14.99,Success
20303,1812,9/7/2024,14.99,Success
20304,1812,10/7/2024,14.99,Success
20305,1812,11/6/2024,14.99,Success
20306,1812,12/6/2024,14.99,Success
20307,1813,12/18/2023,49.99,Success
20308,1813,1/17/2024,49.99,Failed
20309,1813,2/16/2024,49.99,Success
20310,1813,3/17/2024,49.99,Success
20311,1813,4/16/2024,49.99,Success
20312,1813,5/16/2024,49.99,Success
20313,1814,3/28/2023,29.99,Success
20314,1814,4/27/2023,29.99,Success
20315,1814,5/27/2023,29.99,Success
20316,1814,6/26/2023,29.99,Success
20317,1814,7/26/2023,29.99,Success
20318,1814,8/25/2023,29.99,Success
20319,1814,9/24/2023,29.99,Success
20320,1814,10/24/2023,29.99,Success
20321,1814,11/23/2023,29.99,Success
20322,1814,12/23/2023,29.99,Success
20323,1814,1/22/2024,29.99,Success
20324,1814,2/21/2024,29.99,Success
20325,1814,3/22/2024,29.99,Success
20326,1814,4/21/2024,29.99,Success
20327,1814,5/21/2024,29.99,Success
20328,1814,6/20/2024,29.99,Success
20329,1814,7/20/2024,29.99,Success
20330,1814,8/19/2024,29.99,Success
20331,1814,9/18/2024,29.99,Success
20332,1814,10/18/2024,29.99,Success
20333,1814,11/17/2024,29.99,Success
20334,1814,12/17/2024,29.99,Success
20335,1815,5/31/2024,29.99,Success
20336,1815,6/30/2024,29.99,Success
20337,1815,7/30/2024,29.99,Success
20338,1815,8/29/2024,29.99,Success
20339,1815,9/28/2024,29.99,Success
20340,1815,10/28/2024,29.99,Success
20341,1815,11/27/2024,29.99,Success
20342,1815,12/27/2024,29.99,Success
20343,1816,10/23/2024,14.99,Success
20344,1816,11/22/2024,14.99,Success
20345,1816,12/22/2024,14.99,Success
20346,1817,6/26/2023,49.99,Success
20347,1817,7/26/2023,49.99,Success
20348,1817,8/25/2023,49.99,Success
20349,1817,9/24/2023,49.99,Success
20350,1817,10/24/2023,49.99,Success
20351,1817,11/23/2023,49.99,Success
20352,1817,12/23/2023,49.99,Success
20353,1817,1/22/2024,49.99,Success
20354,1817,2/21/2024,49.99,Success
20355,1817,3/22/2024,49.99,Success
20356,1817,4/21/2024,49.99,Success
20357,1817,5/21/2024,49.99,Success
20358,1817,6/20/2024,49.99,Success
20359,1817,7/20/2024,49.99,Success
20360,1817,8/19/2024,49.99,Success
20361,1817,9/18/2024,49.99,Success
20362,1817,10/18/2024,49.99,Success
20363,1817,11/17/2024,49.99,Success
20364,1817,12/17/2024,49.99,Success
20365,1818,2/10/2023,14.99,Success
20366,1818,3/12/2023,14.99,Success
20367,1818,4/11/2023,14.99,Success
20368,1818,5/11/2023,14.99,Success
20369,1818,6/10/2023,14.99,Success
20370,1818,7/10/2023,14.99,Success
20371,1818,8/9/2023,14.99,Success
20372,1818,9/8/2023,14.99,Success
20373,1818,10/8/2023,14.99,Success
20374,1818,11/7/2023,14.99,Failed
20375,1818,12/7/2023,14.99,Success
20376,1818,1/6/2024,14.99,Success
20377,1818,2/5/2024,14.99,Success
20378,1818,3/6/2024,14.99,Success
20379,1818,4/5/2024,14.99,Success
20380,1818,5/5/2024,14.99,Success
20381,1818,6/4/2024,14.99,Success
20382,1818,7/4/2024,14.99,Success
20383,1818,8/3/2024,14.99,Success
20384,1818,9/2/2024,14.99,Success
20385,1818,10/2/2024,14.99,Success
20386,1818,11/1/2024,14.99,Success
20387,1818,12/1/2024,14.99,Success
20388,1818,12/31/2024,14.99,Success
20389,1819,9/11/2023,14.99,Success
20390,1819,10/11/2023,14.99,Success
20391,1819,11/10/2023,14.99,Success
20392,1819,12/10/2023,14.99,Success
20393,1819,1/9/2024,14.99,Success
20394,1819,2/8/2024,14.99,Failed
20395,1820,12/25/2024,29.99,Success
20396,1821,3/24/2024,14.99,Success
20397,1821,4/23/2024,14.99,Success
20398,1821,5/23/2024,14.99,Success
20399,1821,6/22/2024,14.99,Success
20400,1821,7/22/2024,14.99,Success
20401,1821,8/21/2024,14.99,Success
20402,1821,9/20/2024,14.99,Success
20403,1821,10/20/2024,14.99,Success
20404,1821,11/19/2024,14.99,Success
20405,1821,12/19/2024,14.99,Success
20406,1822,3/25/2024,14.99,Success
20407,1822,4/24/2024,14.99,Success
20408,1822,5/24/2024,14.99,Success
20409,1822,6/23/2024,14.99,Success
20410,1822,7/23/2024,14.99,Success
20411,1822,8/22/2024,14.99,Success
20412,1822,9/21/2024,14.99,Success
20413,1822,10/21/2024,14.99,Success
20414,1822,11/20/2024,14.99,Success
20415,1822,12/20/2024,14.99,Success
20416,1823,6/20/2024,29.99,Success
20417,1823,7/20/2024,29.99,Success
20418,1823,8/19/2024,29.99,Success
20419,1823,9/18/2024,29.99,Success
20420,1823,10/18/2024,29.99,Success
20421,1823,11/17/2024,29.99,Success
20422,1823,12/17/2024,29.99,Success
20423,1824,6/19/2024,29.99,Failed
20424,1824,7/19/2024,29.99,Success
20425,1825,9/16/2024,14.99,Success
20426,1825,10/16/2024,14.99,Success
20427,1825,11/15/2024,14.99,Success
20428,1825,12/15/2024,14.99,Success
20429,1826,6/12/2023,14.99,Success
20430,1826,7/12/2023,14.99,Success
20431,1826,8/11/2023,14.99,Success
20432,1826,9/10/2023,14.99,Success
20433,1826,10/10/2023,14.99,Success
20434,1826,11/9/2023,14.99,Success
20435,1826,12/9/2023,14.99,Success
20436,1826,1/8/2024,14.99,Success
20437,1826,2/7/2024,14.99,Success
20438,1826,3/8/2024,14.99,Success
20439,1826,4/7/2024,14.99,Success
20440,1826,5/7/2024,14.99,Success
20441,1826,6/6/2024,14.99,Success
20442,1826,7/6/2024,14.99,Success
20443,1826,8/5/2024,14.99,Success
20444,1826,9/4/2024,14.99,Success
20445,1826,10/4/2024,14.99,Success
20446,1826,11/3/2024,14.99,Success
20447,1826,12/3/2024,14.99,Success
20448,1827,1/8/2024,14.99,Success
20449,1827,2/7/2024,14.99,Success
20450,1827,3/8/2024,14.99,Failed
20451,1827,4/7/2024,14.99,Success
20452,1827,5/7/2024,14.99,Success
20453,1827,6/6/2024,14.99,Success
20454,1827,7/6/2024,14.99,Success
20455,1827,8/5/2024,14.99,Success
20456,1827,9/4/2024,14.99,Success
20457,1827,10/4/2024,14.99,Success
20458,1827,11/3/2024,14.99,Success
20459,1827,12/3/2024,14.99,Success
20460,1828,1/17/2024,29.99,Success
20461,1828,2/16/2024,29.99,Success
20462,1828,3/17/2024,29.99,Success
20463,1828,4/16/2024,29.99,Success
20464,1828,5/16/2024,29.99,Success
20465,1828,6/15/2024,29.99,Success
20466,1828,7/15/2024,29.99,Success
20467,1828,8/14/2024,29.99,Success
20468,1828,9/13/2024,29.99,Success
20469,1828,10/13/2024,29.99,Success
20470,1828,11/12/2024,29.99,Success
20471,1828,12/12/2024,29.99,Success
20472,1829,10/17/2023,29.99,Success
20473,1829,11/16/2023,29.99,Success
20474,1829,12/16/2023,29.99,Success
20475,1829,1/15/2024,29.99,Success
20476,1829,2/14/2024,29.99,Success
20477,1829,3/15/2024,29.99,Success
20478,1829,4/14/2024,29.99,Failed
20479,1829,5/14/2024,29.99,Success
20480,1829,6/13/2024,29.99,Success
20481,1829,7/13/2024,29.99,Success
20482,1829,8/12/2024,29.99,Success
20483,1829,9/11/2024,29.99,Success
20484,1829,10/11/2024,29.99,Success
20485,1829,11/10/2024,29.99,Success
20486,1829,12/10/2024,29.99,Success
20487,1830,2/1/2024,49.99,Success
20488,1830,3/2/2024,49.99,Success
20489,1830,4/1/2024,49.99,Success
20490,1830,5/1/2024,49.99,Success
20491,1830,5/31/2024,49.99,Success
20492,1830,6/30/2024,49.99,Success
20493,1830,7/30/2024,49.99,Success
20494,1830,8/29/2024,49.99,Success
20495,1830,9/28/2024,49.99,Success
20496,1830,10/28/2024,49.99,Success
20497,1830,11/27/2024,49.99,Success
20498,1830,12/27/2024,49.99,Success
20499,1831,2/23/2024,14.99,Success
20500,1831,3/24/2024,14.99,Success
20501,1831,4/23/2024,14.99,Success
20502,1831,5/23/2024,14.99,Success
20503,1831,6/22/2024,14.99,Success
20504,1831,7/22/2024,14.99,Success
20505,1831,8/21/2024,14.99,Success
20506,1831,9/20/2024,14.99,Success
20507,1831,10/20/2024,14.99,Success
20508,1831,11/19/2024,14.99,Success
20509,1831,12/19/2024,14.99,Success
20510,1832,12/13/2023,14.99,Success
20511,1832,1/12/2024,14.99,Success
20512,1832,2/11/2024,14.99,Success
20513,1832,3/12/2024,14.99,Success
20514,1832,4/11/2024,14.99,Success
20515,1832,5/11/2024,14.99,Failed
20516,1832,6/10/2024,14.99,Success
20517,1832,7/10/2024,14.99,Success
20518,1832,8/9/2024,14.99,Success
20519,1832,9/8/2024,14.99,Success
20520,1832,10/8/2024,14.99,Success
20521,1832,11/7/2024,14.99,Success
20522,1832,12/7/2024,14.99,Success
20523,1833,11/26/2024,14.99,Success
20524,1833,12/26/2024,14.99,Success
20525,1834,9/4/2024,14.99,Success
20526,1834,10/4/2024,14.99,Failed
20527,1834,11/3/2024,14.99,Success
20528,1834,12/3/2024,14.99,Success
20529,1835,2/23/2023,14.99,Success
20530,1835,3/25/2023,14.99,Success
20531,1835,4/24/2023,14.99,Success
20532,1835,5/24/2023,14.99,Success
20533,1835,6/23/2023,14.99,Success
20534,1835,7/23/2023,14.99,Success
20535,1835,8/22/2023,14.99,Success
20536,1835,9/21/2023,14.99,Success
20537,1835,10/21/2023,14.99,Failed
20538,1835,11/20/2023,14.99,Success
20539,1835,12/20/2023,14.99,Success
20540,1835,1/19/2024,14.99,Success
20541,1835,2/18/2024,14.99,Success
20542,1835,3/19/2024,14.99,Success
20543,1835,4/18/2024,14.99,Success
20544,1835,5/18/2024,14.99,Failed
20545,1835,6/17/2024,14.99,Success
20546,1835,7/17/2024,14.99,Success
20547,1835,8/16/2024,14.99,Success
20548,1835,9/15/2024,14.99,Success
20549,1835,10/15/2024,14.99,Success
20550,1835,11/14/2024,14.99,Success
20551,1835,12/14/2024,14.99,Success
20552,1836,10/8/2024,14.99,Success
20553,1836,11/7/2024,14.99,Success
20554,1836,12/7/2024,14.99,Success
20555,1837,10/24/2024,14.99,Success
20556,1837,11/23/2024,14.99,Success
20557,1837,12/23/2024,14.99,Success
20558,1838,12/9/2023,29.99,Success
20559,1838,1/8/2024,29.99,Success
20560,1838,2/7/2024,29.99,Success
20561,1838,3/8/2024,29.99,Success
20562,1838,4/7/2024,29.99,Success
20563,1838,5/7/2024,29.99,Success
20564,1838,6/6/2024,29.99,Success
20565,1838,7/6/2024,29.99,Success
20566,1838,8/5/2024,29.99,Success
20567,1838,9/4/2024,29.99,Success
20568,1838,10/4/2024,29.99,Failed
20569,1838,11/3/2024,29.99,Success
20570,1838,12/3/2024,29.99,Success
20571,1839,3/9/2023,29.99,Success
20572,1839,4/8/2023,29.99,Success
20573,1839,5/8/2023,29.99,Success
20574,1839,6/7/2023,29.99,Success
20575,1839,7/7/2023,29.99,Success
20576,1839,8/6/2023,29.99,Success
20577,1839,9/5/2023,29.99,Success
20578,1839,10/5/2023,29.99,Success
20579,1839,11/4/2023,29.99,Success
20580,1839,12/4/2023,29.99,Failed
20581,1839,1/3/2024,29.99,Success
20582,1839,2/2/2024,29.99,Success
20583,1839,3/3/2024,29.99,Success
20584,1839,4/2/2024,29.99,Success
20585,1839,5/2/2024,29.99,Success
20586,1839,6/1/2024,29.99,Success
20587,1839,7/1/2024,29.99,Success
20588,1839,7/31/2024,29.99,Success
20589,1839,8/30/2024,29.99,Success
20590,1839,9/29/2024,29.99,Success
20591,1839,10/29/2024,29.99,Success
20592,1839,11/28/2024,29.99,Success
20593,1839,12/28/2024,29.99,Success
20594,1840,12/4/2023,14.99,Success
20595,1840,1/3/2024,14.99,Success
20596,1840,2/2/2024,14.99,Success
20597,1840,3/3/2024,14.99,Success
20598,1840,4/2/2024,14.99,Success
20599,1840,5/2/2024,14.99,Success
20600,1840,6/1/2024,14.99,Success
20601,1840,7/1/2024,14.99,Success
20602,1840,7/31/2024,14.99,Success
20603,1840,8/30/2024,14.99,Success
20604,1840,9/29/2024,14.99,Success
20605,1840,10/29/2024,14.99,Success
20606,1840,11/28/2024,14.99,Success
20607,1840,12/28/2024,14.99,Success
20608,1841,4/7/2023,14.99,Success
20609,1841,5/7/2023,14.99,Success
20610,1841,6/6/2023,14.99,Success
20611,1841,7/6/2023,14.99,Success
20612,1841,8/5/2023,14.99,Success
20613,1841,9/4/2023,14.99,Success
20614,1841,10/4/2023,14.99,Success
20615,1841,11/3/2023,14.99,Success
20616,1841,12/3/2023,14.99,Success
20617,1841,1/2/2024,14.99,Success
20618,1841,2/1/2024,14.99,Success
20619,1841,3/2/2024,14.99,Success
20620,1841,4/1/2024,14.99,Success
20621,1841,5/1/2024,14.99,Success
20622,1841,5/31/2024,14.99,Success
20623,1841,6/30/2024,14.99,Success
20624,1841,7/30/2024,14.99,Success
20625,1841,8/29/2024,14.99,Success
20626,1841,9/28/2024,14.99,Success
20627,1841,10/28/2024,14.99,Success
20628,1841,11/27/2024,14.99,Success
20629,1841,12/27/2024,14.99,Success
20630,1842,7/25/2024,14.99,Success
20631,1842,8/24/2024,14.99,Success
20632,1842,9/23/2024,14.99,Success
20633,1842,10/23/2024,14.99,Success
20634,1842,11/22/2024,14.99,Success
20635,1842,12/22/2024,14.99,Failed
20636,1843,11/25/2024,49.99,Success
20637,1843,12/25/2024,49.99,Success
20638,1844,1/31/2024,29.99,Success
20639,1844,3/1/2024,29.99,Success
20640,1844,3/31/2024,29.99,Success
20641,1844,4/30/2024,29.99,Success
20642,1844,5/30/2024,29.99,Success
20643,1844,6/29/2024,29.99,Success
20644,1844,7/29/2024,29.99,Success
20645,1844,8/28/2024,29.99,Success
20646,1844,9/27/2024,29.99,Success
20647,1844,10/27/2024,29.99,Success
20648,1844,11/26/2024,29.99,Success
20649,1844,12/26/2024,29.99,Success
20650,1845,10/18/2023,14.99,Success
20651,1845,11/17/2023,14.99,Success
20652,1845,12/17/2023,14.99,Failed
20653,1845,1/16/2024,14.99,Success
20654,1846,9/16/2023,29.99,Success
20655,1846,10/16/2023,29.99,Success
20656,1846,11/15/2023,29.99,Success
20657,1846,12/15/2023,29.99,Success
20658,1846,1/14/2024,29.99,Success
20659,1846,2/13/2024,29.99,Failed
20660,1846,3/14/2024,29.99,Success
20661,1846,4/13/2024,29.99,Success
20662,1846,5/13/2024,29.99,Success
20663,1846,6/12/2024,29.99,Success
20664,1846,7/12/2024,29.99,Success
20665,1846,8/11/2024,29.99,Success
20666,1846,9/10/2024,29.99,Success
20667,1846,10/10/2024,29.99,Success
20668,1846,11/9/2024,29.99,Success
20669,1846,12/9/2024,29.99,Success
20670,1847,11/3/2024,29.99,Success
20671,1847,12/3/2024,29.99,Success
20672,1848,9/9/2024,49.99,Success
20673,1848,10/9/2024,49.99,Success
20674,1848,11/8/2024,49.99,Success
20675,1848,12/8/2024,49.99,Success
20676,1849,6/3/2023,29.99,Success
20677,1849,7/3/2023,29.99,Success
20678,1849,8/2/2023,29.99,Success
20679,1849,9/1/2023,29.99,Success
20680,1849,10/1/2023,29.99,Success
20681,1849,10/31/2023,29.99,Success
20682,1849,11/30/2023,29.99,Success
20683,1849,12/30/2023,29.99,Success
20684,1849,1/29/2024,29.99,Success
20685,1849,2/28/2024,29.99,Success
20686,1849,3/29/2024,29.99,Success
20687,1849,4/28/2024,29.99,Success
20688,1849,5/28/2024,29.99,Success
20689,1849,6/27/2024,29.99,Success
20690,1849,7/27/2024,29.99,Success
20691,1849,8/26/2024,29.99,Success
20692,1849,9/25/2024,29.99,Success
20693,1849,10/25/2024,29.99,Success
20694,1849,11/24/2024,29.99,Success
20695,1849,12/24/2024,29.99,Success
20696,1850,12/8/2023,29.99,Success
20697,1850,1/7/2024,29.99,Success
20698,1850,2/6/2024,29.99,Success
20699,1850,3/7/2024,29.99,Success
20700,1850,4/6/2024,29.99,Success
20701,1850,5/6/2024,29.99,Success
20702,1850,6/5/2024,29.99,Failed
20703,1850,7/5/2024,29.99,Success
20704,1850,8/4/2024,29.99,Success
20705,1850,9/3/2024,29.99,Success
20706,1850,10/3/2024,29.99,Success
20707,1850,11/2/2024,29.99,Success
20708,1850,12/2/2024,29.99,Success
20709,1851,3/25/2023,14.99,Success
20710,1851,4/24/2023,14.99,Success
20711,1851,5/24/2023,14.99,Success
20712,1851,6/23/2023,14.99,Success
20713,1851,7/23/2023,14.99,Success
20714,1851,8/22/2023,14.99,Success
20715,1851,9/21/2023,14.99,Success
20716,1851,10/21/2023,14.99,Success
20717,1851,11/20/2023,14.99,Success
20718,1851,12/20/2023,14.99,Success
20719,1851,1/19/2024,14.99,Success
20720,1851,2/18/2024,14.99,Success
20721,1851,3/19/2024,14.99,Success
20722,1851,4/18/2024,14.99,Success
20723,1851,5/18/2024,14.99,Success
20724,1851,6/17/2024,14.99,Success
20725,1851,7/17/2024,14.99,Success
20726,1851,8/16/2024,14.99,Success
20727,1851,9/15/2024,14.99,Success
20728,1851,10/15/2024,14.99,Success
20729,1851,11/14/2024,14.99,Success
20730,1851,12/14/2024,14.99,Success
20731,1852,8/19/2024,49.99,Success
20732,1852,9/18/2024,49.99,Success
20733,1852,10/18/2024,49.99,Success
20734,1852,11/17/2024,49.99,Success
20735,1852,12/17/2024,49.99,Failed
20736,1853,11/10/2024,49.99,Success
20737,1853,12/10/2024,49.99,Failed
20738,1854,5/25/2023,14.99,Success
20739,1854,6/24/2023,14.99,Success
20740,1854,7/24/2023,14.99,Success
20741,1854,8/23/2023,14.99,Success
20742,1854,9/22/2023,14.99,Success
20743,1854,10/22/2023,14.99,Success
20744,1854,11/21/2023,14.99,Success
20745,1854,12/21/2023,14.99,Success
20746,1854,1/20/2024,14.99,Success
20747,1854,2/19/2024,14.99,Success
20748,1854,3/20/2024,14.99,Success
20749,1854,4/19/2024,14.99,Success
20750,1854,5/19/2024,14.99,Success
20751,1854,6/18/2024,14.99,Success
20752,1854,7/18/2024,14.99,Success
20753,1854,8/17/2024,14.99,Success
20754,1854,9/16/2024,14.99,Success
20755,1854,10/16/2024,14.99,Success
20756,1854,11/15/2024,14.99,Success
20757,1854,12/15/2024,14.99,Success
20758,1855,12/25/2023,49.99,Success
20759,1855,1/24/2024,49.99,Success
20760,1855,2/23/2024,49.99,Success
20761,1855,3/24/2024,49.99,Success
20762,1855,4/23/2024,49.99,Success
20763,1855,5/23/2024,49.99,Success
20764,1855,6/22/2024,49.99,Success
20765,1855,7/22/2024,49.99,Failed
20766,1855,8/21/2024,49.99,Success
20767,1855,9/20/2024,49.99,Success
20768,1855,10/20/2024,49.99,Success
20769,1855,11/19/2024,49.99,Success
20770,1855,12/19/2024,49.99,Success
20771,1856,11/14/2023,14.99,Success
20772,1856,12/14/2023,14.99,Success
20773,1856,1/13/2024,14.99,Success
20774,1856,2/12/2024,14.99,Success
20775,1856,3/13/2024,14.99,Success
20776,1856,4/12/2024,14.99,Success
20777,1856,5/12/2024,14.99,Success
20778,1856,6/11/2024,14.99,Success
20779,1856,7/11/2024,14.99,Success
20780,1856,8/10/2024,14.99,Success
20781,1856,9/9/2024,14.99,Success
20782,1856,10/9/2024,14.99,Success
20783,1856,11/8/2024,14.99,Success
20784,1856,12/8/2024,14.99,Success
20785,1857,11/2/2024,49.99,Success
20786,1857,12/2/2024,49.99,Success
20787,1858,12/16/2024,14.99,Success
20788,1859,11/9/2024,29.99,Success
20789,1859,12/9/2024,29.99,Success
20790,1860,2/6/2024,14.99,Success
20791,1860,3/7/2024,14.99,Success
20792,1860,4/6/2024,14.99,Success
20793,1860,5/6/2024,14.99,Success
20794,1860,6/5/2024,14.99,Success
20795,1860,7/5/2024,14.99,Success
20796,1860,8/4/2024,14.99,Success
20797,1860,9/3/2024,14.99,Success
20798,1860,10/3/2024,14.99,Success
20799,1860,11/2/2024,14.99,Success
20800,1860,12/2/2024,14.99,Success
20801,1861,5/13/2023,49.99,Success
20802,1861,6/12/2023,49.99,Success
20803,1861,7/12/2023,49.99,Success
20804,1861,8/11/2023,49.99,Success
20805,1861,9/10/2023,49.99,Success
20806,1861,10/10/2023,49.99,Success
20807,1861,11/9/2023,49.99,Success
20808,1861,12/9/2023,49.99,Success
20809,1861,1/8/2024,49.99,Success
20810,1861,2/7/2024,49.99,Success
20811,1861,3/8/2024,49.99,Success
20812,1861,4/7/2024,49.99,Success
20813,1861,5/7/2024,49.99,Success
20814,1861,6/6/2024,49.99,Success
20815,1861,7/6/2024,49.99,Success
20816,1861,8/5/2024,49.99,Success
20817,1861,9/4/2024,49.99,Success
20818,1861,10/4/2024,49.99,Success
20819,1861,11/3/2024,49.99,Success
20820,1861,12/3/2024,49.99,Success
20821,1862,9/1/2024,14.99,Success
20822,1862,10/1/2024,14.99,Success
20823,1862,10/31/2024,14.99,Success
20824,1862,11/30/2024,14.99,Success
20825,1862,12/30/2024,14.99,Success
20826,1863,12/26/2024,14.99,Success
20827,1864,3/28/2023,29.99,Success
20828,1864,4/27/2023,29.99,Success
20829,1864,5/27/2023,29.99,Success
20830,1864,6/26/2023,29.99,Success
20831,1864,7/26/2023,29.99,Success
20832,1864,8/25/2023,29.99,Success
20833,1864,9/24/2023,29.99,Success
20834,1864,10/24/2023,29.99,Success
20835,1864,11/23/2023,29.99,Success
20836,1864,12/23/2023,29.99,Success
20837,1864,1/22/2024,29.99,Success
20838,1864,2/21/2024,29.99,Success
20839,1864,3/22/2024,29.99,Success
20840,1864,4/21/2024,29.99,Success
20841,1864,5/21/2024,29.99,Success
20842,1864,6/20/2024,29.99,Success
20843,1864,7/20/2024,29.99,Success
20844,1864,8/19/2024,29.99,Success
20845,1864,9/18/2024,29.99,Success
20846,1864,10/18/2024,29.99,Success
20847,1864,11/17/2024,29.99,Failed
20848,1864,12/17/2024,29.99,Success
20849,1865,11/14/2023,49.99,Success
20850,1865,12/14/2023,49.99,Success
20851,1865,1/13/2024,49.99,Success
20852,1865,2/12/2024,49.99,Success
20853,1865,3/13/2024,49.99,Success
20854,1865,4/12/2024,49.99,Success
20855,1865,5/12/2024,49.99,Failed
20856,1865,6/11/2024,49.99,Success
20857,1865,7/11/2024,49.99,Failed
20858,1865,8/10/2024,49.99,Success
20859,1865,9/9/2024,49.99,Success
20860,1865,10/9/2024,49.99,Success
20861,1865,11/8/2024,49.99,Success
20862,1865,12/8/2024,49.99,Success
20863,1866,7/26/2024,49.99,Success
20864,1866,8/25/2024,49.99,Success
20865,1866,9/24/2024,49.99,Success
20866,1866,10/24/2024,49.99,Success
20867,1866,11/23/2024,49.99,Success
20868,1866,12/23/2024,49.99,Success
20869,1867,1/21/2024,14.99,Success
20870,1867,2/20/2024,14.99,Success
20871,1867,3/21/2024,14.99,Success
20872,1867,4/20/2024,14.99,Success
20873,1867,5/20/2024,14.99,Success
20874,1867,6/19/2024,14.99,Success
20875,1867,7/19/2024,14.99,Success
20876,1867,8/18/2024,14.99,Success
20877,1867,9/17/2024,14.99,Success
20878,1867,10/17/2024,14.99,Success
20879,1867,11/16/2024,14.99,Success
20880,1867,12/16/2024,14.99,Success
20881,1868,10/20/2024,29.99,Success
20882,1868,11/19/2024,29.99,Success
20883,1868,12/19/2024,29.99,Success
20884,1869,12/3/2023,14.99,Success
20885,1869,1/2/2024,14.99,Success
20886,1869,2/1/2024,14.99,Success
20887,1869,3/2/2024,14.99,Success
20888,1869,4/1/2024,14.99,Failed
20889,1869,5/1/2024,14.99,Success
20890,1869,5/31/2024,14.99,Success
20891,1869,6/30/2024,14.99,Success
20892,1869,7/30/2024,14.99,Success
20893,1869,8/29/2024,14.99,Success
20894,1869,9/28/2024,14.99,Success
20895,1869,10/28/2024,14.99,Success
20896,1869,11/27/2024,14.99,Success
20897,1869,12/27/2024,14.99,Success
20898,1870,5/11/2023,49.99,Success
